image,diam_max,diam_mean,diam_mode,length,area,width,depth,width_depth_ratio,com_x,com_y,ellips_025,ellips_050,ellips_075,ellips_100,rect_020,rect_040,rect_060,rect_080,directionality,tip_count,cross_hori_0_mean,cross_hori_0_max,cross_hori_1_mean,cross_hori_1_max,cross_hori_2_mean,cross_hori_2_max,cross_hori_3_mean,cross_hori_3_max,cross_hori_4_mean,cross_hori_4_max,cross_hori_5_mean,cross_hori_5_max,cross_hori_6_mean,cross_hori_6_max,cross_hori_7_mean,cross_hori_7_max,cross_hori_8_mean,cross_hori_8_max,cross_hori_9_mean,cross_hori_9_max,cross_hori_10_mean,cross_hori_10_max,cross_hori_11_mean,cross_hori_11_max,cross_hori_12_mean,cross_hori_12_max,cross_hori_13_mean,cross_hori_13_max,cross_hori_14_mean,cross_hori_14_max,cross_hori_15_mean,cross_hori_15_max,cross_hori_16_mean,cross_hori_16_max,cross_hori_17_mean,cross_hori_17_max,cross_hori_18_mean,cross_hori_18_max,cross_hori_19_mean,cross_hori_19_max,cross_hori_20_mean,cross_hori_20_max,cross_hori_21_mean,cross_hori_21_max,cross_hori_22_mean,cross_hori_22_max,cross_hori_23_mean,cross_hori_23_max,cross_hori_24_mean,cross_hori_24_max,cross_hori_25_mean,cross_hori_25_max,cross_hori_26_mean,cross_hori_26_max,cross_hori_27_mean,cross_hori_27_max,cross_hori_28_mean,cross_hori_28_max,cross_hori_29_mean,cross_hori_29_max,cross_vert_mean,cross_vert_max,convexhull,coord_x0,coord_x1,coord_x2,coord_x3,coord_x4,coord_x5,coord_x6,coord_x7,coord_x8,coord_x9,coord_x10,coord_x11,coord_x12,coord_x13,coord_x14,coord_x15,coord_x16,coord_x17,coord_x18,coord_x19,diff_x0,diff_x1,diff_x2,diff_x3,diff_x4,diff_x5,diff_x6,diff_x7,diff_x8,diff_x9,cumul_x0,cumul_x1,cumul_x2,cumul_x3,cumul_x4,cumul_x5,cumul_x6,cumul_x7,cumul_x8,cumul_x9
RSDH09-3-626-453.tif,0.26490796,0.11197237,0.093496926,28.625643,476.56943,10.019753,10.627484,0.94281524,0.43751994,0.42761064,0.5615865,1.8180362,3.2095282,4.69228,2.6931303,2.5944152,2.617696,2.6893046,32.517437,7.0,0.45,2.0,1.0,2.0,1.5,3.0,2.45,4.0,3.65,6.0,4.1,6.0,3.7,6.0,3.75,5.0,4.0,4.0,4.45,7.0,4.55,7.0,4.15,5.0,4.05,5.0,4.1,5.0,4.0,4.0,4.05,5.0,4.2,5.0,3.55,5.0,3.0,3.0,3.0,3.0,2.65,3.0,2.1,3.0,1.95,2.0,1.4,2.0,1.0,1.0,1.15,3.0,1.25,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1041667,24.0,221723.0,0.48989114,0.4681182,0.3576983,0.2488336,0.15863141,0.07620529,0.11041991,0.4230171,0.38413686,0.35458788,0.36702955,0.40279937,0.45878693,0.5116641,0.5614308,0.89735615,0.7760498,0.6687403,0.57387245,0.54121304,0.051321927,0.10575428,0.31104198,0.5272162,0.7387247,0.4852255,0.40124416,0.035769828,0.01866252,0.01244168,0.051321927,0.15707621,0.4681182,0.9953344,1.7340591,2.2192845,2.6205287,2.6562986,2.674961,2.6874027
RSDH09-3-64-411.tif,0.24932514,0.08519239,0.077914104,35.96515,442.16254,8.212147,11.9520235,0.68709254,0.55241144,0.4170098,0.5182379,1.8848634,3.2971277,4.531912,2.6225903,2.593903,2.614837,2.7080529,15.089188,5.0,0.65,2.0,1.05,2.0,3.05,10.0,4.5,8.0,5.0,6.0,5.05,6.0,5.0,5.0,5.0,5.0,4.65,6.0,4.0,4.0,4.0,4.0,4.0,4.0,3.8,4.0,3.2,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.4,6.0,3.2,5.0,3.0,3.0,3.0,3.0,2.45,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8,4.0,1.2,4.0,1.0,1.0,4.347826,17.0,236033.0,0.42504743,0.39278936,0.22580644,0.08918406,0.16318786,0.09867173,0.07020873,0.69449717,0.7419355,0.7912713,0.80834913,0.7950664,0.88614804,0.95066416,0.9810247,0.86148006,0.7533207,0.6793169,0.59582543,0.4857685,0.060721062,0.20303605,0.45351043,0.66413665,0.6982922,0.88235295,0.88045543,0.19165085,0.05313093,0.017077798,0.060721062,0.2637571,0.7172675,1.3814042,2.0796964,2.9620495,3.842505,4.034156,4.087287,4.104365
RSDH09-3-673-534.tif,0.35840487,0.102418035,0.077914104,31.274721,436.42807,7.1680975,13.276564,0.5399061,0.55597985,0.37969255,0.47281036,1.8365766,3.220552,4.571,2.5032313,2.5406506,2.6316278,2.6357696,9.921202,8.0,0.9583333,8.0,2.375,8.0,2.4583333,6.0,3.2083333,6.0,3.375,5.0,3.9583333,5.0,4.0,4.0,3.75,4.0,3.1666667,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.75,3.0,2.1666667,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.25,4.0,2.2083333,4.0,1.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9846153,36.0,233548.0,0.36086956,0.4478261,0.31086957,0.15,0.02826087,0.4,0.36086956,0.34565216,0.9695652,0.9804348,1.0,0.99347824,0.99347824,0.98913044,0.9673913,0.91086954,0.82391304,0.76521736,0.6086956,0.55,0.18913044,0.16086957,0.45434782,0.67391306,0.8826087,0.5673913,0.62826085,0.6478261,0.023913043,0.019565217,0.18913044,0.35000002,0.8043479,1.478261,2.3608696,2.9282608,3.5565217,4.2043476,4.2282605,4.2478256
RSDH09-3-692-575.tif,0.2960736,0.09797944,0.077914104,16.034723,212.0666,3.4749691,10.082086,0.3446677,0.39714503,0.3696128,0.42288193,1.3471233,2.3710046,3.44353,1.7832317,1.9509883,1.9415828,2.0047028,12.475739,5.0,0.6363636,3.0,1.3636364,3.0,2.409091,6.0,3.090909,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.6818182,3.0,2.2272727,3.0,1.7272727,2.0,1.3181819,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.0,1.8636364,2.0,2.0,2.0,2.0,2.0,1.8636364,2.0,1.3636364,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0384617,62.0,69234.0,0.5336323,0.40807176,0.264574,0.24215247,0.17040358,0.08520179,0.1838565,0.16143498,0.12556054,0.10313901,0.14349777,0.1748879,0.21524663,0.23318386,0.24215247,0.24663678,0.32286996,1.0,0.8116592,0.71748877,0.1838565,0.40358743,0.735426,0.08071749,0.076233186,0.15695067,0.049327355,0.05381166,0.049327355,0.040358745,0.1838565,0.58744395,1.32287,1.4035875,1.4798206,1.6367713,1.6860987,1.7399104,1.7892377,1.8295965
RSDH09-82-178-429.tif,0.24932514,0.101866804,0.077914104,30.433249,442.24045,8.492638,17.29693,0.490991,0.30629277,0.3494543,0.9272023,2.9385483,4.794503,6.672234,3.6239958,3.6745949,3.8564482,3.882382,10.623839,6.0,0.64285713,2.0,1.4642857,5.0,3.5714285,8.0,3.75,4.0,3.0714285,4.0,3.0,3.0,2.8214285,4.0,2.0714285,3.0,2.357143,4.0,2.8214285,4.0,2.357143,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89285713,1.0,3.8995817,56.0,302176.0,0.1559633,0.06422018,0.029357798,0.049541283,0.08440367,0.14862385,0.23302752,0.31559634,0.38899082,0.46055046,0.48073393,0.41100916,0.3376147,0.25688073,0.1706422,0.8587156,0.70642203,0.51926607,0.34862384,0.21284404,0.056880735,0.28440368,0.48990825,0.65688074,0.7743119,0.022018349,0.02385321,0.022018349,0.022018349,0.020183487,0.056880735,0.34128442,0.8311927,1.4880733,2.2623854,2.2844038,2.308257,2.3302755,2.352294,2.3724775
RSDH09-82-269-393.tif,0.23374231,0.090402596,0.077914104,65.525764,855.8864,18.652637,19.322699,0.96532255,0.42856944,0.42661208,1.0994811,3.703614,6.4052434,8.995867,5.034829,5.063523,5.101065,5.1127357,18.889114,9.0,0.61290324,1.0,2.451613,6.0,6.064516,12.0,6.935484,13.0,5.419355,7.0,5.096774,6.0,4.709677,6.0,4.032258,5.0,4.032258,5.0,4.032258,5.0,4.0,4.0,4.0,4.0,4.032258,5.0,3.3225806,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.032258,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.2903225,3.0,1.1935484,2.0,1.0,1.0,3.654321,46.0,888250.0,0.4502924,0.3709273,0.283208,0.20050125,0.20885547,0.15873016,0.103592314,0.056808688,0.0033416876,0.45196325,0.46031746,0.9849624,0.9206349,0.8437761,0.7669173,0.69924814,0.63408524,0.58228904,0.56725144,0.47451964,0.024227235,0.19632414,0.29908103,0.43358395,0.49039266,0.60818714,0.7401838,0.8638262,0.9816207,0.008354219,0.024227235,0.22055137,0.5196324,0.9532163,1.443609,2.0517962,2.79198,3.6558063,4.637427,4.645781
RSDH09-82-281-529.tif,0.2804908,0.09767746,0.077914104,53.495823,729.26044,14.164784,19.104538,0.7414356,0.42750505,0.3782257,0.89707047,3.2533815,5.5810165,7.9947863,4.4851813,4.4740057,4.5570416,4.6335177,11.774108,8.0,0.73333335,2.0,1.7333333,5.0,4.1,9.0,5.0666666,7.0,4.4333334,6.0,4.2,8.0,4.0,4.0,4.1,7.0,4.1,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.8666666,4.0,3.1,4.0,2.2,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.4333333,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.1777253,189.0,637881.0,0.37183717,0.3509351,0.25852585,0.15071507,0.06160616,0.26622662,0.19361936,0.12871288,0.5522552,0.559956,0.5709571,0.56435645,0.5610561,0.5621562,0.55665565,0.8921892,0.75137514,0.6380638,0.5236524,0.41254124,0.04070407,0.17271727,0.37953794,0.6006601,0.83058304,0.29042906,0.36853686,0.43234324,0.01210121,0.0110011,0.04070407,0.21342134,0.5929593,1.1936194,2.0242023,2.3146315,2.6831684,3.1155117,3.1276128,3.138614
RSDH09-82-312-569.tif,0.2181595,0.08279963,0.077914104,40.11018,455.78192,9.271778,17.34368,0.5345912,0.5579016,0.39694217,0.9096379,3.0336423,5.3226094,7.5882254,4.2252045,4.323977,4.316626,4.3798423,11.594291,4.0,0.8148148,3.0,3.3703704,13.0,6.4814816,12.0,4.185185,6.0,3.0370371,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.6666667,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8148148,2.0,1.1111112,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.962963,1.0,4.6992483,79.0,342095.0,0.5579832,0.5226891,0.44369748,0.39663866,0.31260505,0.2,0.07731093,0.57478994,0.57983196,0.57478994,0.589916,0.5966387,0.59831935,0.6084034,0.6252101,0.6621849,0.7764706,0.8201681,1.0,0.61680675,0.05882353,0.47731093,0.3764706,0.37983194,0.34957984,0.4252101,0.53109246,0.023529412,0.016806724,0.01512605,0.05882353,0.5361345,0.91260505,1.292437,1.6420168,2.067227,2.5983193,2.6218488,2.6386557,2.6537817
RSDH09-82-34-476.tif,0.24932514,0.087567806,0.093496926,54.63337,681.09393,17.483925,24.059875,0.7266839,0.5087542,0.3562357,1.6634483,5.5841722,9.512973,13.377551,7.5966644,7.655166,7.711151,7.8477855,12.205726,9.0,0.64705884,1.0,3.8529413,8.0,5.470588,10.0,4.7058825,16.0,4.0588236,6.0,3.3823528,6.0,3.4705882,10.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.2941177,3.0,1.4117647,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.164151,133.0,917286.0,0.46078432,0.36720142,0.27450982,0.1684492,0.07575758,0.0053475937,0.5597148,0.5623886,0.57308376,0.58734405,0.5980392,0.5828877,0.57308376,0.57040995,0.5677362,0.91265595,0.77807486,0.6639929,0.56327987,0.48752227,0.026737968,0.19607843,0.38948306,0.6096257,0.8368984,0.5623886,0.010695187,0.010695187,0.009803922,0.010695187,0.026737968,0.22281641,0.61229944,1.2219251,2.0588236,2.6212122,2.6319075,2.6426027,2.6524067,2.663102
RSDH09-82-358-510.tif,0.23374231,0.0849698,0.077914104,61.224903,751.3257,17.156687,23.09374,0.742915,0.51449955,0.4017757,1.4645857,4.762771,8.074354,11.426299,6.438681,6.5674376,6.623084,6.628829,17.362616,7.0,0.7586207,1.0,4.551724,9.0,5.3103447,6.0,5.4827585,13.0,4.0689654,5.0,4.0689654,5.0,3.413793,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.275862,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.4137931,2.0,3.5703275,19.0,1198801.0,0.46594006,0.2815622,0.35785648,0.30608538,0.26158038,0.20708446,0.15803815,0.105358765,0.044504996,9.0826524E-4,0.0099909175,0.9791099,0.9445958,0.90281564,0.862852,0.81380564,0.83378744,0.74568576,0.65122616,0.4831971,0.017257039,0.36966395,0.38782924,0.5277021,0.55222523,0.6557675,0.7447775,0.83923703,0.9346049,0.009082652,0.017257039,0.386921,0.77475023,1.3024523,1.8546776,2.510445,3.2552226,4.0944595,5.029064,5.038147
RSDH09-82-382-407.tif,0.24932514,0.084701374,0.077914104,35.66908,441.9444,11.811778,13.619386,0.8672769,0.48649594,0.37956142,0.88931984,3.132118,5.543775,7.820916,4.3698034,4.402736,4.476429,4.5261803,33.985287,5.0,0.57894737,1.0,1.0,1.0,4.5263157,9.0,6.3157897,9.0,5.4736843,6.0,4.2105265,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.105263,5.0,3.3157895,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.4210527,3.0,2.0,2.0,2.0526316,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.2631578,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94736844,1.0,3.2376812,40.0,326163.0,0.52506596,0.42348284,0.4287599,0.35751978,0.2889182,0.20580475,0.10817942,0.014511873,0.26781002,0.21899736,0.23087071,0.28364116,0.3364116,0.39577836,0.46701846,0.94722956,0.82849604,0.7216359,0.6147757,0.54617417,0.02110818,0.19129288,0.29287598,0.47097626,0.65831137,0.26121372,0.28759894,0.32189974,0.015831135,0.0118733505,0.02110818,0.21240106,0.50527704,0.9762533,1.6345646,1.8957784,2.1833773,2.505277,2.5211082,2.5329814
RSDH09-82-389-515.tif,0.24932514,0.09175,0.077914104,36.557297,473.858,9.599018,16.12822,0.59516907,0.53627676,0.3595807,0.7643132,2.7528362,4.9396563,7.0270314,3.8717155,3.857049,4.0578117,4.086455,14.712934,4.0,0.41379312,1.0,1.6551725,4.0,3.3793104,6.0,4.3103447,7.0,4.862069,7.0,5.0,5.0,5.0689654,6.0,5.137931,6.0,5.137931,6.0,5.1034484,6.0,3.8275862,6.0,3.0689654,4.0,2.4827585,4.0,2.0,2.0,1.9655173,3.0,1.3793104,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.149091,40.0,327318.0,0.5422078,0.4642857,0.30194804,0.10551948,0.44642857,0.4707792,0.5113636,0.5551948,0.60876626,0.66071427,0.6769481,0.63474023,0.58116883,0.53733766,0.49675325,0.5194805,0.5974026,0.8230519,0.6753247,0.59090906,0.048701297,0.21103896,0.5211039,0.49188313,0.073051944,0.025974026,0.025974026,0.025974026,0.025974026,0.016233766,0.048701297,0.25974026,0.7808442,1.2727274,1.3457793,1.3717533,1.3977274,1.4237014,1.4496754,1.4659092
RSDH09-82-465-461.tif,0.23374231,0.088597015,0.077914104,31.072145,401.3823,9.599018,10.752147,0.8927536,0.5568781,0.40687838,0.53862876,2.1584363,3.8337605,5.5349407,3.018674,3.0286512,3.1090536,3.1523798,24.031033,5.0,0.39130434,1.0,1.0869565,3.0,2.1304348,5.0,3.6086957,6.0,4.695652,7.0,5.347826,7.0,5.2608695,6.0,5.2173915,6.0,5.0869565,6.0,5.0,6.0,4.0,6.0,3.1304348,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0869565,5.0,2.5652175,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5652174,2.0,3.351852,17.0,282019.0,0.5081169,0.45779222,0.31655845,0.38636363,0.32305196,0.25487012,0.19155844,0.12662338,0.06168831,0.0,0.016233766,0.95941556,0.91233766,0.84415585,0.78084415,0.73214287,0.8636364,0.7386364,0.61525977,0.5568182,0.048701297,0.15746753,0.42207792,0.47727272,0.4090909,0.52597404,0.6525974,0.78571427,0.89772725,0.016233766,0.048701297,0.20616883,0.6282468,1.1055195,1.5146104,2.0405846,2.693182,3.4788961,4.376623,4.392857
RSDH09-82-477-500.tif,0.24932514,0.10003141,0.062331285,32.552513,484.96857,17.28135,15.08417,1.1456611,0.42492384,0.39233786,1.4039907,4.8508773,8.276332,11.566223,6.4483647,6.583992,6.5961056,6.6389694,28.690523,4.0,0.44827586,1.0,2.8275862,15.0,4.275862,15.0,4.586207,8.0,3.8275862,8.0,3.0,3.0,2.862069,5.0,2.275862,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0344827,3.0,2.0689654,3.0,2.0689654,3.0,2.0344827,3.0,2.0689654,3.0,2.1034484,3.0,2.0689654,3.0,2.0344827,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9310344,2.0,1.3793104,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8651253,8.0,573721.0,0.46438232,0.38503155,0.33453563,0.31018937,0.26149684,0.19206493,0.13165013,0.07303877,0.031559963,0.0,0.009017132,0.042380523,0.9666366,0.9125338,0.8530207,0.79260594,0.72948605,0.6672678,0.5834085,0.490532,0.026149685,0.19837691,0.3327322,0.41929665,0.5311091,0.6609558,0.78088367,0.89359784,0.010820559,0.009017132,0.026149685,0.2245266,0.5572588,0.97655547,1.5076646,2.1686203,2.949504,3.8431017,3.8539224,3.8629396
RSDH09-82-479-546.tif,0.24932514,0.092324264,0.062331285,10.767729,135.99127,2.9451532,5.3760734,0.5478261,0.61866534,0.40429503,0.26652917,0.8894236,1.5665177,2.2455597,1.2326114,1.2174859,1.3391773,1.3515526,10.8069105,6.0,0.2777778,3.0,1.5,5.0,1.7222222,5.0,2.2777777,5.0,1.8333334,4.0,1.9444444,3.0,2.2222223,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.3333333,4.0,2.6111112,5.0,2.9444444,4.0,2.7777777,3.0,2.4444444,3.0,2.1666667,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8888888,2.0,1.5555556,2.0,1.8064516,11.0,37985.0,0.36507937,0.36507937,0.23809524,0.06878307,0.7407407,0.73015875,0.7195767,0.7037037,0.6878307,0.6878307,0.73544973,0.83597887,0.8941799,0.962963,1.0,0.96825397,0.8835979,0.7089947,0.50793654,0.55026454,0.18518518,0.14285715,0.47089946,0.8148148,0.22751322,0.26984128,0.24338624,0.1904762,0.14814815,0.04761905,0.18518518,0.32804233,0.7989418,1.6137567,1.8412699,2.1111112,2.3544974,2.5449736,2.6931217,2.7407408
RSDH09-82-563-470.tif,0.2960736,0.090909794,0.077914104,36.417053,462.38904,9.708097,13.245398,0.73294115,0.42218065,0.36292544,0.64870423,2.3433087,4.158764,5.9362383,3.2238398,3.3158765,3.3656523,3.4636202,24.50899,6.0,0.4074074,2.0,1.925926,14.0,4.0740743,14.0,5.259259,7.0,6.0740743,9.0,5.888889,9.0,4.5925927,6.0,4.0,4.0,4.0,4.0,4.0,4.0,3.8888888,4.0,3.3703704,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.8148148,3.0,2.2962964,3.0,1.5555556,2.0,1.037037,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9671533,27.0,295711.0,0.46388444,0.39004815,0.2680578,0.1894061,0.13322632,0.0882825,0.06260032,0.13162118,0.06581059,0.0016051364,0.019261638,0.086677365,0.15248796,0.21508828,0.9117175,0.80898875,0.717496,0.64044946,0.66452646,0.5136437,0.049759228,0.27447832,0.37239164,0.5280899,0.6757624,0.823435,0.15248796,0.020866774,0.020866774,0.017656501,0.049759228,0.32423756,0.69662917,1.224719,1.9004815,2.7239165,2.8764045,2.8972714,2.9181383,2.9357948
RSDH09-82-611-554.tif,0.26490796,0.08815824,0.077914104,36.432636,453.351,7.5265026,13.525888,0.5564516,0.4391323,0.37465215,0.61021554,1.8231877,3.2869074,4.7412434,2.5602722,2.633142,2.7350566,2.7408311,23.785551,5.0,0.25925925,1.0,1.3703704,13.0,3.851852,13.0,5.111111,6.0,5.3333335,6.0,5.4814816,6.0,5.185185,6.0,4.4814816,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.8148148,4.0,2.8148148,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.925926,2.0,1.4074074,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.9138756,30.0,231338.0,0.5714286,0.45548654,0.2194617,0.10144927,0.252588,0.19254659,0.15113872,0.10766046,0.19875777,0.16563147,0.1884058,0.22567287,0.27122152,0.32505175,0.39130434,0.46169773,0.9689441,0.9047619,0.7660456,0.63561076,0.06418219,0.310559,0.68530023,0.8674948,0.20910972,0.19875777,0.17391305,0.16356108,0.026915114,0.022774328,0.06418219,0.3747412,1.0600414,1.9275362,2.136646,2.335404,2.509317,2.672878,2.699793,2.7225673
RSDH09-82-666-487.tif,0.23374231,0.07660097,0.077914104,54.18147,595.03,21.582207,22.392513,0.9638135,0.52463806,0.38211605,2.3073196,7.446484,12.551787,17.659657,10.1488285,10.193139,10.201755,10.322639,14.757604,7.0,1.0285715,4.0,2.8285713,7.0,3.942857,6.0,4.257143,6.0,3.4857142,6.0,3.0,3.0,3.057143,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7714286,3.0,1.6857142,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.580303,175.0,1071763.0,0.46137184,0.41588446,0.333574,0.25270757,0.16462094,0.08375451,0.014440433,0.5444043,0.5494585,0.5545126,0.5617328,0.55595666,0.5501805,0.9971119,0.9364621,0.8685921,0.7956679,0.7032491,0.58050543,0.49169675,0.03032491,0.16462094,0.3696751,0.5429603,0.70397115,0.85270756,0.9826715,0.0057761734,0.0064981948,0.0072202166,0.03032491,0.19494584,0.564621,1.1075813,1.8115524,2.66426,3.6469314,3.6527076,3.6592057,3.666426
RSDH09-82-668-419.tif,0.2960736,0.1112291,0.077914104,52.872513,851.7726,17.530674,19.649937,0.8921491,0.42269588,0.40111881,1.0494137,3.5502095,6.1379046,8.633029,4.8108706,4.801101,4.8676386,4.947147,21.767656,8.0,0.6785714,2.0,1.75,4.0,3.4285715,6.0,3.7142856,6.0,3.0714285,4.0,3.7857144,6.0,4.678571,8.0,4.464286,8.0,3.9285715,6.0,3.1785715,6.0,3.0357144,4.0,3.0714285,4.0,3.25,6.0,4.0,6.0,3.25,4.0,3.1785715,5.0,2.8214285,5.0,2.0,2.0,2.0,2.0,2.0357144,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.2142857,2.0,3.1205273,20.0,879218.0,0.41866666,0.3591111,0.26666668,0.18666667,0.104888886,0.14577778,0.094222225,0.056,0.025777778,0.0,0.009777778,0.97066665,0.91911113,0.8515555,0.8382222,0.7368889,0.6435556,0.61244446,0.53422225,0.44533333,0.026666667,0.17511111,0.34577778,0.45688888,0.632,0.69244444,0.75733334,0.86311114,0.9448889,0.009777778,0.026666667,0.20177779,0.54755557,1.0044445,1.6364446,2.328889,3.0862222,3.9493332,4.8942223,4.904
RSDH09-82-672-443.tif,0.26490796,0.08513249,0.077914104,52.545273,659.3559,16.377544,19.805765,0.82690793,0.58087873,0.34980986,1.2796067,4.390802,7.536502,10.486966,5.8535438,5.8950205,6.011982,6.0953135,16.145355,6.0,0.8214286,3.0,2.857143,8.0,5.035714,8.0,5.607143,7.0,5.214286,6.0,5.071429,6.0,5.0,5.0,5.0,5.0,4.107143,5.0,3.0,3.0,3.0,3.0,3.0357144,4.0,3.0357144,4.0,3.0714285,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.392857,3.0,2.0,2.0,2.0,2.0,1.5714285,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.25,37.0,756074.0,0.5280685,0.48525214,0.35965747,0.22549953,0.10371075,0.007611798,0.6745956,0.6955281,0.7088487,0.72407234,0.7335871,0.7202664,0.7059943,0.99809706,0.94481444,0.88487154,0.81636536,0.8591817,0.7117031,0.56041867,0.03235014,0.226451,0.49952427,0.59086585,0.7811608,0.9372027,0.32350144,0.010466223,0.011417697,0.009514748,0.03235014,0.25880113,0.7583254,1.3491912,2.130352,3.0675547,3.391056,3.4015224,3.41294,3.4224548
